frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	14443.46254	28174.85736	36657.86581	40774.59901	44659.79995	36014.88121	49657.04496	42819.62611	37594.15724	24113.54247	35294.1185	35327.7744	39284.81227	27371.93458	47359.12991	39870.2874	41294.08152	17086.66123	16895.585	29177.1165	37133.30763	41815.45696	44428.45107	37847.2884	48858.80259	42033.14491	34738.79178	39490.01432	43697.21819	38926.27195	42255.51758	20191.60901	18829.65614	24323.27205	22218.36585	21318.88265	20454.91609	24307.44414	41551.70788	39834.1125	39128.67036	43842.90042	34947.31825	41646.18967	37015.55203	41610.06344	38381.63384	37410.78666	43554.73143	40908.84106	43194.23211	41752.35903	36972.98395	34930.69707	42013.01678	44929.45924	42524.34863	42590.35043	36759.64178	43223.38172	36754.12032	40403.91651	43138.39326	42384.50441	38140.88452	35094.61379	39663.30583	38040.36671	45779.51512	39959.07893	44226.50968	41504.49417	41434.0489	39923.77347	38452.22677	42195.56322	34102.39855	41429.21523	39018.85646	40767.69631	39924.31468	40501.17982	41912.12689	39909.96764	42997.15261	41149.70539	36225.55813	36496.12307	42111.55499	43989.75344	42483.25965	42120.28069	37208.19223	43192.54845	39236.61628	39748.85146	41506.40928	43648.16658	38880.44769	35172.76117	40542.28021	39304.33587	46405.88767	36495.28034	43169.83495	41855.75067	35813.03967	29543.81391	33948.64659	40498.46189	38776.99938	32283.69644	33331.64551	36560.63621	28562.75467	35678.66556	35580.76033	35658.95409	35253.61954	34418.7503	37582.09374	34973.898	35727.56687	41213.41113	34164.81537	32433.1672	35006.34158	32721.4035	34532.62405	33318.75058	33233.64502	35613.56998	34434.76404	33843.48631	35226.39955	34313.61044	45456.23714	37877.21225	38975.91383	36207.6674	31903.80577	28543.15547	33360.12578	40588.25904	39030.55175	34149.19746	34174.02178	35699.2156	29576.60244	37172.62664	35380.1397	36999.52255	36171.7496	37212.42481	35135.74281	32416.3199	33753.94233	40320.14077	35238.87209	34002.18332	35843.63207	29365.48927	33354.51306	32039.3698	29906.15382	37319.02753	34908.76396	34468.24483	36498.76152	33618.83568	44588.69101	36690.81957	37302.12064	35442.15981	24699.68179	24594.16651
600	900	12802.81542	25200.31772	31908.533	32542.63973	37875.53747	29651.50382	41103.95738	37696.66814	32023.88324	20476.87863	30418.13399	30505.07863	34094.96811	23105.18466	38111.38813	34574.46179	34899.47894	15284.70086	14933.56826	25884.61016	32066.94697	33496.5621	37496.11288	31313.22568	40863.49207	36850.98713	29890.83814	33255.73511	38683.58699	33894.48083	37116.93945	17335.42242	16953.7244	22927.2923	18896.23713	19014.79545	18551.9122	21693.86051	33768.18193	32668.80707	31757.00474	34523.64288	29479.35721	34894.29483	29988.87274	34539.94889	30840.5109	30177.87961	35567.55708	32350.89705	35347.75657	34121.73505	31517.63219	28103.83214	34025.11734	35121.56395	33894.7343	33325.64348	29816.52977	35297.83935	29379.6014	32159.08025	34895.6644	34319.69873	30994.37625	28246.16238	32685.7661	30828.10191	36604.283	33445.64478	34755.49857	34679.94858	34468.47953	32495.72463	31344.01955	33044.35327	28790.91268	34384.69045	31866.62095	33763.59414	31690.63298	32433.23255	34730.13659	32040.7845	35550.92835	33863.61159	30533.25556	28956.06369	33585.28135	34828.95562	34003.2824	33448.99398	29958.44809	34776.12774	31639.43042	31788.29146	34526.17001	35046.98038	31466.33217	28324.01172	33215.68626	31715.8429	37294.34417	31975.47647	33925.26181	34923.6419	30233.15135	27033.57489	29539.9072	33109.50378	33511.73124	28977.84342	28415.85499	31710.28874	25988.20116	30128.75992	31292.34645	29397.28588	31256.31313	30411.95252	32250.21695	29571.59338	31277.46407	34472.33877	30482.33659	27524.51514	29988.1192	28632.38434	29014.6976	28600.61068	29306.95437	30961.27343	30052.98209	28829.02993	30880.23753	29331.95069	38807.9107	33507.44474	31966.16295	32260.0653	27788.64714	25877.85815	29152.41206	33035.69485	33001.98172	29910.46511	29470.81016	31304.52417	25609.30453	31298.75812	31642.34526	30539.87948	31607.99287	32334.37826	30760.20659	28070.18177	29497.72839	35784.82007	31035.64529	28968.84385	30166.91665	26132.59531	29094.02028	27765.20874	26822.05169	32046.12661	30411.6785	29146.30655	31590.55406	29020.02439	38228.78336	33452.36107	31418.09294	31229.3391	23189.11828	22996.76691
900	1200	11662.77589	22224.55473	26748.97925	24583.03309	30580.46235	23339.52266	32320.6418	31871.89206	24669.64371	15695.0454	25418.46693	24865.83361	28858.30467	18236.71986	30120.67271	29003.34909	30671.08704	13692.80168	12947.96419	22399.43737	26973.99444	25083.09305	30390.816	24366.66382	31721.08465	31374.76984	24822.21528	28288.48748	29583.20236	28686.9769	31280.5541	15441.04879	13218.45021	21847.0193	17280.72144	17299.66709	16658.00969	20443.31952	27339.09638	25778.68876	24723.96098	26876.22961	24581.59882	27929.74333	24132.0515	27563.73984	24692.47615	24065.96825	28581.83451	25472.86939	28024.06319	27172.33962	25459.48079	22022.56586	26757.46329	27208.1482	26840.61751	26069.31996	23865.29141	27410.74433	23296.9489	25238.32414	27522.67776	27042.96952	24427.81456	22457.42159	25984.28753	24608.98311	28428.92035	27170.34871	26587.7132	28138.71304	27475.51082	25688.72067	24583.50116	26187.57576	23466.95474	27687.45766	25426.89784	27221.38069	25719.3926	25982.69954	27390.02016	25021.70165	28224.81228	26829.96162	24698.66819	22690.57349	26307.94793	27195.97919	27045.18346	26206.04787	23291.5778	27761.66596	24899.0147	25077.51237	27551.12323	27520.00548	24923.25872	22635.14997	26359.94563	25258.73413	28647.23752	25811.7991	26988.28897	28123.95768	26384.40558	23229.20088	25202.42144	26949.13397	28432.12229	25396.23486	24412.06783	27355.36784	22324.2702	25153.72637	27501.6063	24239.49304	26731.66555	26486.89383	26514.54483	24640.0537	26805.01716	28794.87152	27017.59213	23233.62973	25448.07045	24265.26095	24518.78272	24268.56873	25199.23521	26972.65711	25882.57603	24394.02328	26293.33257	25468.16036	32047.73967	29611.35589	26452.92653	27977.24008	24446.53406	22931.18703	24804.75172	27254.93394	28201.38103	26170.0016	25069.10309	27239.56742	23251.02057	26312.8109	27085.25361	25160.22133	26981.17788	27362.28173	25591.83742	23949.31514	25463.47642	29708.67832	27054.96074	23892.45514	24858.25256	23573.62693	24830.83399	23999.10315	24393.18573	27833.09007	26253.50241	24355.50582	26882.71834	25064.02458	31070.33342	28757.51359	26967.03246	26954.07829	21714.14902	21465.39659
1200	1500	10553.0359	19788.82607	23416.30076	19477.70458	25199.36274	20075.59232	26761.37811	27636.14667	21164.21612	13506.15577	21858.8498	21435.84645	24511.67239	15746.68759	24133.61927	24867.73978	25795.25493	12435.99216	12090.77883	20217.17402	23585.79239	19965.44805	25021.58054	20245.13222	26514.37843	27526.64603	20986.96538	23093.04797	24823.56311	24638.1463	27405.2457	14122.36558	11279.41945	20194.53824	14852.24473	15735.55951	15735.39165	18771.43812	23060.24452	21913.71255	21264.39296	22806.30536	20497.1516	23775.71949	20715.4084	23267.75683	20772.87466	20874.87375	23789.32085	22021.46785	23924.38494	22744.89425	20854.12355	18725.81709	22467.72032	22198.06265	22607.61358	22729.62821	20397.87288	22927.75831	19850.1626	21512.35415	23272.59232	23155.93513	20918.67065	19455.83865	21891.11749	21112.9324	24089.32028	22874.05481	23357.20974	23954.54331	23167.84016	22393.39316	21296.6704	22021.58705	19790.75863	23439.73676	21679.49507	23084.14259	21775.16179	22283.34612	23182.9463	21416.29508	23514.20647	22506.32778	20960.44257	19215.85509	22062.54101	22775.07809	23154.89017	22831.90542	19878.86138	23347.43873	21249.82263	21223.86926	23316.52166	23550.70743	21022.70152	19166.66574	22216.83244	21590.25512	24440.19751	21379.46102	22973.40417	23824.17638	22994.79682	21074.62345	22444.34971	23261.87328	24398.48252	22985.67616	21763.83969	24488.04882	20725.44914	22553.83461	24643.13567	22077.61212	23563.28554	23501.96098	22474.88701	21479.96845	24021.26048	25324.18447	24332.55855	21385.34594	22470.3807	21283.73363	21748.16113	21638.64384	22924.41358	24381.42093	23359.62061	21771.25615	23535.6839	22641.26588	28009.67942	26916.16639	24507.55183	24907.63816	22203.48692	21080.78215	22515.39402	23445.26793	24046.65228	23058.47916	22321.30798	24154.04582	21165.94503	23286.21662	24190.99758	22002.28946	23508.753	24334.83678	22161.27966	21543.47291	22924.44759	26584.34722	24836.06442	21783.1977	21807.21085	21070.89542	22597.35322	21433.54782	22370.23055	24940.34572	23476.91324	21320.25835	23761.00677	22555.40439	27473.66421	24203.2114	23377.47866	24185.63845	20519.56691	20441.21932
1500	1800	9951.90037	19297.15868	20758.12023	15991.82523	21318.42186	16870.03941	22497.48215	23878.85102	17803.396	11980.29987	19108.79022	18525.60582	20496.32721	13697.32099	20419.52447	21353.00929	22788.88417	11693.56128	11181.80194	18046.69335	20988.05806	16490.41184	20736.85275	17466.24781	22155.12109	24687.21532	18284.39463	20262.3809	20229.35147	20788.06997	20998.46973	13409.1011	11340.45322	19375.21749	14540.61817	14160.18068	14392.87558	17734.40216	20771.18119	19531.32427	18818.57735	20273.90088	18218.47338	20821.32033	18447.75764	20234.54247	18253.60044	18495.81167	21007.98003	19309.57017	20242.31554	19992.21081	18354.48698	16506.22934	19904.12461	19352.45024	20151.55598	20235.5598	18311.46902	20179.68267	17503.06516	19067.58054	20060.02392	20535.23277	18337.01897	17450.61355	19416.37487	18524.46699	20620.64196	19425.32643	20463.08769	20781.53806	20860.55051	19511.19267	18636.32022	19834.75911	16786.85363	20482.56582	19299.30894	20141.00315	19089.12968	20092.23787	20490.32656	19066.58464	20747.73166	19618.99336	18601.87406	16866.90802	19334.24038	19138.05754	20359.77373	20552.88849	17691.17427	20234.73447	18650.33763	18804.03994	20367.76258	20562.4235	18722.87244	17219.97279	19545.00538	18903.10109	20430.99375	19029.24259	20222.11594	20755.78536	21223.0801	19869.92533	21074.96659	21348.16777	21002.27021	21312.18546	19930.2062	22408.66001	19131.88922	20385.52273	22714.71886	19766.58589	21409.56348	21557.44844	19735.0358	19586.51068	21841.42766	23067.05117	22297.90508	19542.46673	20454.79269	19843.97535	19891.58216	20030.52772	20582.27303	22607.3114	21487.34646	19944.5922	21522.2716	20508.57989	24702.91239	22269.52084	21211.37583	22495.20922	20438.73556	19248.03558	20350.30874	21338.45064	20211.40421	21336.55554	20535.0569	22215.29313	19863.6947	21648.72177	22414.32279	20462.39832	21894.97574	22029.6611	19618.68725	20115.40144	21416.80009	23120.77303	22611.7352	20209.69761	20057.93619	19543.63162	20483.09627	19796.25628	20952.29091	22864.35103	21744.15465	19450.44916	21518.30112	20679.35188	24518.05802	22485.745	21566.06206	21671.03377	19283.28983	19119.00384
1800	2100	9190.03685	16781.07026	18291.58858	13312.03318	18152.54988	15466.22637	19330.50162	20873.45438	15291.8175	10390.19442	16899.47613	16767.26721	17159.89925	11763.34637	16896.87665	18277.53194	21290.09256	10878.79053	10114.30007	16472.06682	18518.20372	13520.59903	17658.4424	14890.25863	18670.90563	21132.97492	16245.47736	16976.17229	16679.33307	17986.43926	19462.47187	12293.3012	8909.52524	17758.62642	13094.07411	12748.94741	12535.20327	17551.18007	18575.28842	17517.85921	17219.97848	18245.13102	15127.66501	18347.83013	16794.95594	17863.84713	16370.11661	17112.24985	17502.99407	17541.70584	18422.74158	17791.55426	15557.74003	15097.63316	17423.5212	14958.23743	17162.74866	18845.61819	16438.27395	18258.71327	15863.94072	17229.61114	18191.56903	18546.18023	16752.99592	15916.4473	17482.01912	16709.14112	18049.10328	17035.87937	18279.12986	17996.60636	18976.4673	16841.38007	17231.13033	17575.09901	14907.29405	17993.01693	17187.04485	17724.7886	16984.67065	18164.45266	17513.88387	17496.01636	18230.6338	17432.53429	16220.90454	14657.65718	17440.33848	16230.50153	18300.70385	18325.61932	15732.74918	18647.95137	16654.28336	16688.9163	17374.05971	18868.57617	16581.75954	15532.39764	17315.48803	16902.18688	17570.5836	16872.39032	18142.30235	18347.16002	19899.15359	18029.82717	19280.24487	19156.55856	18380.95607	19545.21051	18322.1104	20317.65104	17410.15613	18687.83062	20612.95599	18277.91135	20047.99238	19850.07277	17807.63838	17397.88454	19853.44761	20543.52877	20461.34843	18333.74205	18885.48206	18064.73286	18313.10007	18066.88406	19204.76906	20768.77793	19494.3026	18388.34518	19696.20201	19095.82236	22204.41292	21242.68831	19937.4154	20238.3462	18964.92248	18041.08122	18936.82188	19177.12819	18209.66012	19240.20522	18439.9493	19950.52409	18436.12149	19224.50872	20357.13574	18499.19267	19639.09372	19792.64953	17145.40287	17735.19348	19528.42717	21047.62787	20916.55781	18313.62294	17834.09081	17877.21363	18920.28545	17998.1848	18704.6804	21099.15262	19797.52707	17601.74375	19796.39004	19180.34628	21358.43233	19890.60643	19802.19529	19775.69912	17791.3751	17801.5434
2100	2400	8335.95549	16385.65925	16023.05836	11398.65752	15406.19612	13193.51567	17096.71096	18816.81881	12689.36107	8979.60055	14658.88099	14111.04248	15199.98353	9814.7142	14236.69627	16675.08009	18979.54068	9999.16654	9140.96804	14988.83964	16774.87448	11747.19097	14923.19761	13200.91993	16428.69147	18692.82203	14002.6409	14885.52068	14033.08867	15436.47381	17165.55566	11060.08824	8357.82378	16808.75779	11685.37823	12356.35249	12089.2807	16524.97418	16893.24406	16012.49141	15593.80062	16836.72567	14164.75131	16790.28436	15426.01388	16275.41728	14907.51646	15614.68062	16567.78561	15773.53223	16482.81309	16169.68629	14153.56209	13729.8584	16047.3845	15000.20906	16307.67126	16927.97757	14866.87734	16289.56779	14437.77838	15532.36326	15863.33641	16681.97141	15207.57863	14774.21596	15716.1797	15521.28636	16466.48277	15860.58129	16834.04193	16203.34795	17197.71847	15489.01301	15309.48046	16215.6958	14009.7743	16387.43696	15950.63579	15957.9428	15086.57728	16603.84392	16256.57029	15548.30293	16252.44076	15714.02982	14347.29851	13396.96197	15799.82213	15305.56623	16503.48137	16986.31438	14258.70133	16485.4954	15241.58215	15328.84349	15207.41972	16849.32877	15075.70472	14289.69012	15764.00682	15537.3558	16166.76977	14567.7482	16661.89938	16617.42645	17814.74225	16980.84261	17842.94335	17784.18867	16720.5723	18350.09976	17027.94402	18805.15951	16544.07688	17301.25733	19086.54515	16830.92251	18321.84355	18326.03668	15559.00849	16400.58707	18786.68095	18850.73327	19108.37999	16763.6339	17351.76445	16698.57958	16715.03133	16870.60171	17842.50262	19186.02589	18242.47708	17300.80748	18151.36342	17988.19308	20403.23251	19442.33488	18250.6531	18211.1737	17625.99616	16870.93529	17397.83984	17898.68798	16922.08383	18034.07697	17391.39897	18104.48501	16300.13147	18234.04131	18528.40227	17317.18404	18119.73134	18316.70811	15885.32815	16650.05361	18219.92703	19625.23819	19617.31892	17421.24114	16620.16461	16588.93646	17495.20729	16781.93101	17126.41873	19326.46115	18368.01773	16482.58146	17900.57917	17791.06696	20024.52993	16744.63295	18179.61396	17858.8768	16766.5457	16465.19747
2400	2700	7746.13708	13960.65432	14683.55511	9998.7617	13506.56728	12018.15542	15240.9096	16914.42689	11023.13249	8720.37484	12826.00203	13029.25036	13878.6346	9034.35906	13081.97899	13699.41913	15793.01057	8779.3329	8808.67749	13132.43723	15078.84029	10286.06389	12735.29459	12159.21613	14934.46354	16445.55644	12421.0827	12764.16366	12328.29504	13993.10665	16947.69707	10714.11131	8308.84667	15373.11486	11355.89939	11976.23806	11431.12406	14878.75555	15550.77923	14426.25071	14394.66523	15233.2266	13042.06955	14941.8306	14030.09433	14794.44052	14156.60375	14189.71504	15358.83344	14447.80881	15118.71715	14775.58342	13155.82412	12508.50513	14950.73198	13706.76299	14958.39966	15751.69166	13814.60097	15766.51039	13352.83802	14217.13254	14477.47998	15426.01205	13845.52062	13810.20329	14377.49509	14287.22881	14411.73889	13887.88553	15854.64178	14598.46995	15716.6945	14132.23387	14352.31256	15154.33339	12076.02647	14863.14019	14581.38661	14703.11091	13865.72062	15305.78559	14678.0503	14206.57736	15029.17454	14211.63607	13390.88452	12291.99933	15061.32787	13599.12482	15208.01092	15526.77275	13385.8815	15299.71604	13972.65164	13859.08445	14253.01889	15443.42628	13612.55876	13292.34242	14322.63466	14162.8741	14759.12204	13268.77973	15321.40612	14746.10797	16090.31074	15424.9729	16518.1231	16221.51178	15202.36641	16774.69609	15699.7073	17359.19416	14805.58122	16014.54387	18011.57373	15630.82941	16995.72575	17191.42948	14627.88264	15211.26988	17452.81649	17549.50464	18106.65777	15694.98575	16096.57223	15685.52309	15586.53392	15437.10841	16460.83769	17884.88083	16775.52416	15990.27422	16828.30332	16474.70484	18976.09809	17536.84614	17218.91483	16594.57068	16448.85443	15634.42301	16669.27155	16832.27581	14805.87612	16499.3353	16002.30517	17121.88144	15272.28648	16615.73482	17171.52153	16012.7441	16738.48638	16831.95769	14236.91675	15798.42062	17545.91621	17667.25477	17960.64632	15838.75697	15437.22909	15304.61003	16210.43677	15527.8235	15991.00917	18090.9448	16772.38865	15485.95992	16511.28766	16242.30997	18179.16861	16326.57432	16667.69079	16238.24095	15646.62773	15311.16712
2700	3000	7368.58674	12990.7122	13458.94969	8782.28653	11575.70372	10783.46073	13759.17503	14327.99865	9135.63494	7055.40802	11601.5779	11612.91817	12900.47393	8031.68334	11356.24904	12297.90911	13389.86375	8265.24705	8112.76962	13127.19285	13599.54494	9098.74907	11465.24141	10849.11073	13051.43974	13893.52772	11400.0708	12019.96627	10871.34206	12242.80241	14006.39746	10025.82961	7399.69578	14263.78508	10837.26507	9816.11635	9779.34373	13546.65429	14245.829	13675.80126	13065.95172	14185.28821	11503.99872	13796.02131	13255.9711	13439.55409	12778.4509	13587.5049	14033.59108	13368.23598	14601.98584	13350.60383	11763.52667	11539.14908	13488.23733	12490.89407	14005.69509	15018.81271	12818.8342	14154.14611	12611.01814	13382.11188	13443.99683	14412.67624	12995.66027	12814.38653	13384.008	13353.74874	13118.65301	12211.88128	14454.34754	14015.8423	14588.82693	13492.91589	13109.43199	14298.05544	11067.02159	13632.48559	13739.90562	14061.06637	13380.9699	14418.46926	13854.32989	13257.26582	14246.20863	13376.21844	11848.81339	11275.18117	13499.88692	12758.49768	13977.45653	14652.33853	12455.21327	14123.27582	12993.04904	13051.31609	13455.403	14321.11357	12669.22613	12439.94642	13262.2753	13210.05782	13686.81062	11703.27862	13682.94006	14036.59776	15268.15796	14586.39942	15567.59921	15405.79543	13708.97018	15491.81308	14843.99039	15858.68971	14208.89217	14908.48472	16338.2744	14277.1674	16458.49347	15520.01953	13356.66938	13768.77811	15653.39121	16233.70407	16693.90937	14998.85402	14680.063	14607.1444	14756.47989	14626.37633	15026.99608	16603.56445	15712.03205	14883.99674	15817.15516	15310.07509	17416.65933	15254.28495	15668.99833	15378.43017	15238.06899	14681.27154	15409.33711	15850.79497	13958.80083	15561.05762	14941.82051	16345.19035	14578.61148	15884.5199	15975.49389	14812.57119	16083.28182	15632.18177	13520.10426	14411.47646	15579.44385	16330.4349	16466.47695	14912.54641	14536.00797	14510.71616	15093.92619	14489.65192	15257.11471	16661.52415	15394.95921	14399.40205	15612.30988	15316.23575	16230.69793	13794.338	15068.67999	15359.66266	14484.29883	14342.47614
3000	3300	6807.18291	12075.08543	11978.31584	7797.72687	10484.55539	9774.60164	12171.88734	12620.64555	8550.66743	6854.65507	10416.62096	10137.76305	11450.18719	7454.29059	10214.4506	11538.39396	11814.04382	7526.75605	7729.35051	11238.84387	12553.77964	8159.65306	10426.27232	10294.37759	11964.18545	12208.20696	10465.97837	10608.44715	9762.68037	10962.659	10614.7708	9395.15685	6243.2761	13167.42422	8693.92418	8865.38295	9564.72608	13050.29807	13436.35639	13045.50529	12766.0412	13342.5945	11294.71832	12778.31266	12628.88657	12632.68995	11996.51949	12705.74587	12736.41591	12625.06832	13276.44304	12985.0639	10735.66497	10942.46491	12721.38263	11357.22567	12985.24003	13705.19051	12002.42425	13500.77965	11604.95948	12517.32127	12451.61497	13574.89045	12000.69971	12079.55086	12704.45904	12231.71536	12753.03757	12151.69666	13719.81272	12663.79777	13761.35591	12544.89745	12413.34134	13467.74655	10485.07021	12788.35165	12996.52906	12829.9876	12124.93191	13660.32865	12760.60759	12751.46461	13119.96716	12707.64541	10996.15443	10216.63682	12720.13131	11867.10472	12938.2895	13696.65552	11636.65576	13187.79852	12176.37605	11970.60259	12395.57563	13321.61683	12039.96463	11570.07814	12623.87847	12457.98167	12668.6471	11939.3727	12978.84274	12649.79062	14590.61671	14030.54681	14791.14883	14204.49812	13119.58541	14700.00027	13882.46765	15057.03393	13091.00856	14246.87268	15741.06865	13803.52191	15340.92456	14851.73449	11257.70197	13229.60281	15122.58189	14469.5868	15412.34889	13661.35047	14134.37136	13389.68343	13576.88205	13856.52838	14395.37441	15689.28721	14539.21521	13977.63979	14533.80149	14159.97582	15871.96969	15028.18386	14485.99404	14341.87911	14812.18057	13380.38571	14367.21285	15087.14344	11404.74266	14011.83208	14205.01281	14819.8369	13660.19722	14765.58699	14681.84632	14539.78172	14362.65523	14676.70085	12038.67861	13576.39545	14527.84685	15940.6484	15577.63861	14219.85571	13381.80167	13631.3142	14295.94329	13661.24728	14191.25685	15671.24123	14721.82042	13258.58717	14695.49873	14586.80338	15071.57935	13627.68646	13939.94667	14001.26582	13303.04476	13375.33552
3300	3600	6472.614	12146.9273	10945.24931	7184.45437	9639.84055	9448.50651	11750.9623	12055.5191	7680.27217	6031.70039	9553.87691	9727.70006	9398.6767	6614.32718	9502.76191	10708.78169	12992.01613	7370.57581	7308.55529	10906.57843	11346.52204	7458.15247	9416.44639	8999.50775	11674.48356	11687.20714	9613.19197	9999.79051	8250.50899	9836.54374	13557.09434	8436.67301	5376.41806	12302.33492	8192.66523	8266.47399	9174.83645	12158.58942	12440.59502	12061.80864	11973.45031	12831.80511	10199.52361	12079.67721	11790.10716	11929.40288	11676.59658	12122.96125	11944.68894	11825.83227	12494.85494	12108.61599	10025.5907	10315.80597	12082.0337	10901.24483	12239.15889	13747.44969	11278.73535	12430.74737	11079.67972	11996.50383	11650.26876	12797.09993	11571.35	11566.44432	11947.3747	11692.78449	12333.75674	11084.16769	12635.89808	11629.18747	12473.81095	11161.30554	11957.70131	12784.41772	10429.40615	12107.29879	11915.40167	11781.73153	11940.98575	12856.03022	11828.22161	11761.29028	12424.72211	11734.19863	10460.53993	9487.23143	12207.04311	10989.24705	12602.50967	13072.65476	11006.16756	12727.67189	11291.24266	11304.13871	11347.6587	12857.01868	11237.70533	11288.24263	11654.14778	11683.51627	11291.46998	10998.61256	12409.16119	12086.62707	13528.90122	13203.7164	13468.22024	13627.28695	12063.24833	14090.72896	12909.68791	14120.80146	12194.57243	13354.93013	14423.28134	13133.7052	14321.72899	14377.50578	11740.45174	12020.38729	14153.9883	14861.3814	14595.13808	13740.79551	12791.21943	12158.14965	12830.3565	13001.71137	13478.32164	14620.80133	13980.43448	13106.26559	14237.25777	13233.56055	14813.97369	12808.56793	14678.80249	13301.23527	13251.14013	12479.74764	13768.52804	13636.02121	10386.40168	13693.7527	12965.51176	13702.01487	12811.61801	13912.85717	14031.20705	13361.90577	14007.10427	13375.42746	11634.30402	12318.1263	13888.77733	14382.02653	14849.80727	13298.53918	12576.69486	12743.19826	13013.92273	12710.30787	12977.28643	14996.81223	13725.73142	12582.95352	13928.87898	13376.07982	14648.36081	12401.27379	14346.77971	13099.59816	12680.72349	12487.01021
