frame_start	frame_end	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	ctx-lh-bankssts	ctx-lh-caudalanteriorcingulate	ctx-lh-caudalmiddlefrontal	ctx-lh-cuneus	ctx-lh-entorhinal	ctx-lh-fusiform	ctx-lh-inferiorparietal	ctx-lh-inferiortemporal	ctx-lh-isthmuscingulate	ctx-lh-lateraloccipital	ctx-lh-lateralorbitofrontal	ctx-lh-lingual	ctx-lh-medialorbitofrontal	ctx-lh-middletemporal	ctx-lh-parahippocampal	ctx-lh-paracentral	ctx-lh-parsopercularis	ctx-lh-parsorbitalis	ctx-lh-parstriangularis	ctx-lh-pericalcarine	ctx-lh-postcentral	ctx-lh-posteriorcingulate	ctx-lh-precentral	ctx-lh-precuneus	ctx-lh-rostralanteriorcingulate	ctx-lh-rostralmiddlefrontal	ctx-lh-superiorfrontal	ctx-lh-superiorparietal	ctx-lh-superiortemporal	ctx-lh-supramarginal	ctx-lh-frontalpole	ctx-lh-temporalpole	ctx-lh-transversetemporal	ctx-lh-insula	ctx-rh-bankssts	ctx-rh-caudalanteriorcingulate	ctx-rh-caudalmiddlefrontal	ctx-rh-cuneus	ctx-rh-entorhinal	ctx-rh-fusiform	ctx-rh-inferiorparietal	ctx-rh-inferiortemporal	ctx-rh-isthmuscingulate	ctx-rh-lateraloccipital	ctx-rh-lateralorbitofrontal	ctx-rh-lingual	ctx-rh-medialorbitofrontal	ctx-rh-middletemporal	ctx-rh-parahippocampal	ctx-rh-paracentral	ctx-rh-parsopercularis	ctx-rh-parsorbitalis	ctx-rh-parstriangularis	ctx-rh-pericalcarine	ctx-rh-postcentral	ctx-rh-posteriorcingulate	ctx-rh-precentral	ctx-rh-precuneus	ctx-rh-rostralanteriorcingulate	ctx-rh-rostralmiddlefrontal	ctx-rh-superiorfrontal	ctx-rh-superiorparietal	ctx-rh-superiortemporal	ctx-rh-supramarginal	ctx-rh-frontalpole	ctx-rh-temporalpole	ctx-rh-transversetemporal	ctx-rh-insula	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
480	600	11954.17614	23199.11103	30781.97419	34137.9662	37458.10939	29406.69736	40987.1583	34995.4368	31171.06047	19179.65224	28828.76656	29045.14115	32290.43482	22308.53	40087.81507	32478.55696	37451.76885	14364.48526	13365.1638	24076.45065	30816.5159	34934.26466	37226.91518	30611.00135	40945.51304	34435.12751	29003.57471	31060.78416	38008.51025	32051.12302	35104.96523	16196.26621	15903.10616	20123.15252	16461.19441	17534.31143	16751.60715	19379.0323	33285.38188	32058.73734	31683.38599	34318.98761	28908.01841	33686.8752	29995.39448	33540.21422	30615.69942	30341.24769	35172.41498	32754.00251	34676.402	33290.07529	29569.29897	28087.31131	33713.1885	36805.71198	33833.82104	33356.37096	29850.12576	35361.33398	29582.26698	32204.09545	34443.3125	34092.97962	30850.82126	28426.0993	31996.91522	30841.2268	36190.53571	30687.1405	35140.39431	33558.31753	33797.58496	32393.71286	31810.28399	33142.72075	28014.27344	32916.55114	31640.43188	32822.43512	32210.4343	32292.73917	34100.45055	31373.09793	34689.2454	33137.31123	28776.13657	29077.16639	33663.58847	35525.25145	34138.87849	33666.76638	30074.90744	35365.49294	31619.64797	31701.77789	32930.80325	34748.01139	31504.90218	28402.26621	32834.25007	31761.46614	36649.89306	29369.131	34716.59417	33611.64574	28291.21491	24077.54114	27673.67342	31557.20836	31737.7625	26397.10036	27127.21602	29340.92523	22987.30733	28799.71212	28778.24901	28520.36744	28570.55938	28286.74706	29271.70612	27991.37263	29171.84556	32025.07347	27570.63616	26312.64548	28545.03951	26056.65987	27623.50933	26567.7947	26119.97323	28815.33973	27956.20466	27309.81538	28965.004	27837.31583	37325.63926	30582.68753	30888.84113	29448.36435	25469.47698	22935.51304	26963.76272	32392.41124	31202.51734	27500.76954	27561.66082	28667.76168	24150.61312	29518.7541	28797.50525	29482.17546	29158.67208	30311.88171	28773.4302	26221.51697	27683.21521	32510.73773	28706.87592	27580.10631	28827.10866	24401.29059	26627.93839	26225.40706	23995.19838	30119.56463	28478.06905	27741.13392	29630.07325	26764.05994	36357.68376	30498.02211	30115.65797	28942.42054	20223.94329	20209.90036
600	900	10884.05664	21001.77085	27242.61098	28247.45081	32955.10809	25127.64798	34573.804	32248.42626	26647.71754	16926.62519	25769.326	25713.28572	28654.43925	19601.00851	33836.78612	29444.99239	29724.7337	13589.21747	12333.86129	21561.74103	27250.15684	28833.07244	31989.40916	25893.63752	34070.60734	31510.55055	25574.23806	27798.0201	30844.82352	28911.68698	29991.97402	15129.63536	15053.94846	18946.12872	15096.8052	15509.28204	15493.16655	18254.46469	27498.27032	27028.90292	26198.70726	27828.74679	24641.81343	28320.02973	24668.86246	28106.33088	25318.42786	24669.31828	29106.99566	26402.94471	29019.78424	27879.94682	25394.65766	23208.79622	27632.48638	29355.38381	27708.95647	26370.92528	24377.15865	28517.07417	24152.30941	26146.16423	28929.31606	27818.56529	25390.95781	23312.89253	26486.76934	25191.80356	29341.5761	26749.74059	28230.93804	28405.882	27424.12233	26618.55311	25851.61444	26970.32969	23732.7275	28104.23747	25970.48625	27420.90938	26270.42009	26342.65637	27895.85505	25076.48298	28697.65127	27425.2475	24757.01571	24405.05442	27590.0265	28432.53832	27710.06599	26836.62996	24197.20616	28522.70311	25986.25151	26015.00231	28203.98441	28438.36067	25889.10956	23163.3464	27182.64125	26120.67504	29761.39552	25979.84163	27248.41986	28632.43762	24867.52109	22006.70967	24355.44463	26751.50994	28228.81182	23701.79634	23528.62009	26256.80692	21235.73398	24555.16585	25637.33775	23997.1091	25732.50869	25308.02531	26255.34187	24022.84049	25590.41601	28411.60589	25164.94938	22163.273	24543.79876	23149.08483	24036.31892	23367.86028	24343.89531	25503.01024	25130.56835	23505.06656	25284.36025	24173.43914	31956.52556	28171.63772	26338.65951	26893.25168	22908.09668	21422.38709	23906.06366	27196.73055	27634.75938	24704.38974	24243.07404	25775.61796	22088.32411	25177.26428	25969.30102	24617.02019	25624.802	26447.48363	25501.41451	23377.43351	24603.94064	28622.41255	25651.64002	23505.72938	24620.12531	22036.21399	23906.6428	23108.34343	22452.74018	26577.32628	25268.87552	23752.86528	25896.78017	23969.25368	30703.85972	27193.28765	25585.44513	26112.54607	19525.86399	19530.18537
900	1200	10100.77523	19193.71355	23664.16047	21789.92102	27309.19784	20804.45335	27887.39499	27908.72374	21467.38762	14005.1367	22193.38032	22297.85032	24521.77175	15936.60142	26462.18015	24728.82606	25949.37449	12163.15417	11339.30801	19057.16294	23694.93176	22296.34813	26138.32794	21107.81291	27720.21415	27335.78413	21982.03221	23451.87085	25197.5343	24419.23952	26726.58203	14330.33455	11466.09008	17764.07425	13725.43958	14091.15785	13747.37832	17488.62642	21545.75883	21368.99561	21005.09843	21312.69242	20425.58672	22758.72825	19604.00804	22259.50999	20351.85695	19518.18036	22891.4201	20580.10006	22793.76022	21844.44656	21211.44397	18115.99676	21694.64874	22097.31701	21707.96076	20572.37991	19365.47834	22786.97967	19115.69538	20482.68669	22810.16407	22074.15189	20292.7603	18632.84429	21377.05727	19973.18212	22054.73968	22267.65136	21610.00321	23284.96609	22636.65848	21602.91908	20239.8926	20780.48662	19503.36423	22113.44243	20731.31711	22212.49282	20594.4816	20752.25617	22293.0464	19770.70287	22716.03088	21657.80408	20522.8867	18870.04953	21215.43903	22029.03047	21902.68558	20772.52587	19127.42334	22544.37399	20502.84068	20235.14696	22613.3603	22198.76502	20594.05161	18564.22946	21693.81522	20500.29909	23028.04798	21796.67849	22115.03386	22900.8111	20993.98374	19376.65141	21295.18072	21704.43389	23936.87667	21237.47275	19992.3579	22723.99993	18823.71291	20405.71834	23031.75682	19847.61492	22393.2938	21598.60552	22945.40776	20230.59822	21948.72834	23450.90794	21741.2572	18906.00785	20803.72532	19760.45137	20322.71885	20095.55799	21373.72219	22347.13572	21670.17364	20236.00057	21978.37602	20839.67959	25407.04434	24764.95271	21933.41107	23827.76932	20781.35549	19244.11383	20735.30717	21663.96314	23909.40205	21363.86497	20695.68161	22562.11666	19224.6735	21061.04118	22767.81457	20614.63943	22276.79157	22635.79863	21819.31641	19855.30958	21674.52282	24903.14027	22732.15781	19602.1439	20599.0707	18901.62085	20851.9063	19669.55265	20472.55854	22996.50576	21828.10945	20064.85913	22302.67125	20808.24948	25407.3426	23888.42285	22315.87498	22991.60764	18563.6873	18493.05695
1200	1500	9247.18243	17373.30064	20723.40574	17415.50132	22637.15685	16966.87869	23073.22106	24754.192	17926.04514	12368.2867	19481.67556	18850.09152	20666.51499	14016.30492	21175.35559	21848.48001	22619.53303	10972.03316	10334.61228	16771.81018	20806.49168	17841.84819	21630.96293	17598.47692	22987.98937	24432.80951	18542.92432	20251.01205	20169.54335	20846.25287	22794.4082	12976.6834	10162.0915	17489.83461	12648.97063	13371.8204	13205.35294	15647.01793	18074.44333	17899.1708	17586.8269	17537.13535	17458.61631	18816.65248	16327.12406	18186.96187	16702.37955	16141.76304	18779.24539	16612.75549	18614.87501	17995.9642	17512.63463	15125.60042	17764.61235	17967.32982	18039.03113	17304.1128	16146.88135	18326.22474	15755.25323	16955.31296	18810.58232	18286.08113	16757.3373	15480.50917	17560.1038	16534.56832	18278.60346	18511.99285	17932.69872	18945.96231	18479.45815	17660.76738	16935.47036	17277.09793	16555.47105	18307.5839	17080.6945	18296.26206	17220.71371	17093.15009	18210.39338	16075.15918	18803.26955	17647.37939	17131.23753	15854.84756	17339.25857	17634.53008	18124.00987	17243.74472	15778.91519	18483.11573	17015.02655	16938.07425	18704.95444	18271.2726	16898.61246	15383.99411	17841.6462	16864.1674	18906.13435	17835.61619	17694.79805	19120.79055	18917.14234	17873.57893	19236.1168	18527.83767	20820.76191	18980.55189	17868.4455	19762.86131	17318.70854	17763.49078	20333.11	17081.18097	19520.94595	19342.89046	19522.84724	17488.26279	19335.727	20116.38595	20230.01685	16873.18862	18139.22024	17747.63077	17701.65377	17847.23341	18741.57517	20105.75572	19436.4062	17681.87571	19483.58218	18426.80677	21758.8757	21593.94558	19921.44103	20999.60072	18438.85824	17410.03146	18743.04676	18580.45293	20001.09663	18861.73513	18348.46237	19939.97134	17906.27332	18316.2382	20357.75375	17493.4471	19567.07175	19786.33815	18524.45398	18144.11667	19153.03437	20810.12014	20171.51174	17272.13089	17822.11482	17894.99914	18555.2364	17764.7254	18534.23696	20309.67672	19584.16327	17549.5976	19785.43175	18640.6093	21885.35502	20818.17958	18871.56715	20274.33296	17640.42468	17566.80276
1500	1800	8541.59614	15099.43501	17965.2901	14337.71207	18799.08641	14682.59326	19229.95474	21133.10191	16135.32573	10824.30291	16796.95265	15654.35609	17712.31672	12114.13142	17303.26814	18747.02368	20389.52497	9875.26048	9526.2769	15033.1777	18362.20026	14605.57096	18078.4506	14776.02467	19055.67107	21036.71243	15951.01145	16683.71768	17506.42993	18567.96393	19932.30879	11402.54799	9063.91558	16008.02363	11469.31869	12037.9293	12064.01037	14951.4674	15454.29934	15331.14102	14892.68474	14882.6358	15020.16247	15679.87351	13926.20934	15476.78569	14169.80272	13876.60032	15690.73926	14159.45827	15776.41512	15118.54163	14363.85684	12923.88991	15226.0807	15342.11056	15220.70035	14815.80111	13737.01701	15706.05663	13500.63241	14396.5726	15716.76779	15430.80626	14151.0407	13330.2832	14773.27644	14010.64597	15492.67104	15607.38035	14496.5048	15980.23266	15945.95283	15110.84727	14402.04517	14624.66924	14271.29644	15276.07497	14567.01625	15285.23563	14474.49931	14683.73887	15400.44678	13770.36078	15695.99378	14540.78371	14347.52317	13558.24125	14811.59657	15284.619	15404.14352	14513.56612	13225.3493	15534.12643	14437.04379	14040.38092	15943.38718	15477.48327	14357.94697	13115.02156	14814.35875	14417.16261	15351.42213	15350.91944	14979.46267	16106.54071	16714.80122	16537.00805	17162.52295	16174.33653	17686.01249	16846.06226	15921.66233	17381.04697	15593.13038	15659.39406	18339.379	14938.62726	17937.326	17544.63551	15941.45818	15625.54338	17581.26112	17896.65239	18133.27653	15351.75354	16131.87345	16408.37226	16115.14596	16005.8697	17371.98498	17967.51768	17328.47628	15947.80978	17247.87004	16503.61391	19155.56332	18483.63897	16978.01556	18664.88881	16781.5215	16111.08118	16953.32365	16316.86636	16515.89655	16800.44196	16193.55263	17710.72023	16400.09408	16499.71425	18186.22109	15580.30802	17492.34126	17277.14486	16226.83471	16398.57278	16968.2983	18852.75666	18433.09496	15452.05618	15495.5085	16121.93312	16851.57695	15938.65767	17309.92855	18268.58352	17688.08411	15684.16408	17210.47207	16845.11398	18724.88654	18333.48212	16980.7551	18168.27438	16452.35172	16529.33072
1800	2100	7985.51616	14063.44337	15877.90523	12045.51098	16004.23842	12789.91385	16151.31594	18298.08052	12882.614	9297.35253	14776.02332	14060.95053	14735.5509	10368.92609	14689.39687	15861.71073	17381.81258	9804.2097	8795.0935	13604.58658	16536.55448	12246.53344	15332.21068	12846.98018	15749.95384	18736.34132	13970.38445	14312.47015	13647.02216	15784.59546	16080.06572	11422.58808	6866.85282	14959.49018	11604.03254	11047.58731	10446.37723	13536.63105	13550.636	12490.67317	12806.39023	12957.65167	12634.13847	13445.98614	12237.44382	12986.63743	12328.93201	12095.81378	13637.90399	12484.27633	13265.36021	12826.87298	12837.74843	10954.80854	12868.40373	12816.56909	13205.37213	13250.18562	12058.94718	13084.01976	11650.0669	12328.57666	13609.85834	13287.41532	12464.48401	11649.09992	12735.56371	12011.14155	12987.5111	13449.13666	13095.48855	13813.34832	13669.86261	13429.77216	12690.34472	12364.36835	12165.04124	13250.26842	12555.65361	13093.9534	12502.28146	12946.0648	12973.63276	11708.4358	13250.62759	12651.39203	12668.75687	11132.22478	12694.72681	12586.70147	13372.9489	12475.99636	11668.12062	13781.7259	12507.99074	12184.30717	13603.52073	13317.69286	12279.34695	11566.72151	12701.5835	12266.54832	12741.50965	13422.91942	12812.95181	13625.42367	15632.36762	14780.14668	15658.91653	14490.06037	14775.74873	15211.89861	14276.9759	15693.33453	14522.39257	14034.97445	16800.14306	13639.03152	15775.2981	15595.30103	14534.84647	13881.68175	15571.33412	15740.96092	16251.53192	14261.97712	14650.37514	13969.60953	14150.49721	14294.18919	15859.80943	16319.2838	15793.29039	14466.70311	15492.2911	14642.32217	16714.15725	16694.71415	15088.5651	16369.91082	15325.7743	14304.91491	15359.36534	14074.04606	14075.92303	15104.26356	14648.4128	15746.21967	14849.97525	14786.68856	15990.80935	13749.67614	15492.24596	15562.60961	14268.45299	14378.57983	15866.2695	15629.373	16690.40189	13689.12817	13973.07946	14643.59454	15038.07509	14274.05108	15541.44871	16407.6944	15677.32238	14085.88799	15354.41669	15077.63342	15736.0399	16087.9252	14754.46357	15932.53916	15440.35813	15353.44693
2100	2400	7347.77153	12532.37408	14315.66326	10121.11474	13572.11544	11506.79313	14252.07391	16337.38254	11028.82209	8437.98919	12842.38148	11964.67912	12749.228	9219.95249	11937.0648	13834.80023	14986.96888	8702.46901	7793.82224	12644.53082	14551.74671	10457.66013	13092.2762	11260.86216	13683.84745	16187.40187	12351.66555	12834.92299	12105.58413	13779.76253	14160.23926	9587.48637	7094.52766	14465.5107	9600.9921	9821.81274	10126.96824	13144.63031	11744.97445	11402.9716	11774.96134	11266.50277	11075.28459	11768.15667	10754.28917	11201.42213	10898.87617	10794.81108	11556.44728	10298.80352	11605.88821	11281.64318	10977.08	9536.01508	11378.04229	11012.06455	11628.77042	11363.31701	10765.21092	11874.05804	10407.80065	10909.71921	11360.26724	11828.16201	10884.52491	10092.90072	11145.663	10633.50729	10818.45617	11703.81225	11100.50316	11880.44124	12250.87844	11549.53625	10970.02979	11181.15696	11216.97176	11543.04841	11072.3028	11424.43952	10847.7457	11212.4268	11451.40821	10346.90958	11804.10945	11043.55046	11038.72809	9956.14382	11049.3536	10856.72338	11594.72379	11178.82186	10091.59364	12066.18252	11010.57691	10549.87845	12249.98137	11708.75661	10918.59781	10329.87028	10938.76988	10850.12186	11155.00666	11797.21949	11212.56075	11872.44621	13915.4033	13814.00321	14474.80452	12792.95393	12729.17469	13964.87893	13060.68658	14048.69079	13061.47285	12918.06384	15164.45567	12085.29178	14286.75633	14054.87624	12557.7284	12617.52063	14326.37834	14447.48909	15065.2718	13002.61763	13250.35054	13357.51404	13084.26186	13133.43195	14180.04648	15046.31385	14529.36274	13018.21564	14096.98845	13314.56242	13769.96344	14923.44445	13535.7335	14621.0018	14196.6947	13748.19425	13934.07895	12883.73163	13303.23211	13828.41737	13463.56539	14116.35552	13508.38601	13606.95992	14502.67444	12251.54186	14323.19998	14187.59974	12754.45016	13411.79862	14331.98798	14173.2287	14828.0559	12429.69412	12323.39881	13597.01207	13934.90113	13027.88266	15134.69654	15010.02458	14502.95134	12949.133	13803.3321	13885.05167	14143.47639	14438.93394	13050.42738	14422.07791	14367.51719	14226.77683
2400	2700	6743.09019	11951.14977	12885.05238	9051.9532	11896.80915	9922.57919	12364.22614	14711.33386	9339.77634	7279.2472	11405.40772	10590.13939	11943.93089	7541.91728	10326.12775	12308.32842	14315.21913	7908.3967	7349.53467	11258.83573	13131.07554	9133.79296	11591.30831	10170.00842	12028.86397	13773.96366	10691.44196	11330.75582	11108.38185	12327.71157	12128.62998	9147.41444	6265.52519	12769.64414	9050.37455	9188.19527	9482.32462	12469.21356	10457.32295	10728.95198	10487.43443	10380.79213	10215.8104	10111.08728	9541.63175	9723.64034	9778.91325	9794.84042	10027.21298	9341.99608	10445.71653	10011.82918	9607.94866	8888.93763	9884.16437	9448.14946	10088.7836	10036.75329	9463.19221	10257.70046	9310.4923	9629.4082	10395.47012	10520.03471	9876.16349	9417.09881	10074.95723	9474.46251	9267.03801	10020.80857	10243.28275	10348.65374	11102.31175	10493.65833	9966.7371	9362.9111	10261.70917	9888.30542	9899.59659	10215.9727	9688.58773	10061.60545	10067.95637	9057.50915	10352.2955	9592.14955	9411.2007	8977.37207	9863.51462	9300.89942	10158.73279	10087.99218	8919.09327	10784.80356	9772.98744	9412.45033	10508.14206	10417.59829	9622.23583	9327.37193	9681.61398	9546.68632	9401.29886	9820.62703	9878.9289	10195.20851	12508.6031	12743.4409	13266.80281	12006.56021	11951.79597	12644.3816	11912.27879	12556.50713	12271.33786	11577.56782	13391.41285	10950.42682	13239.28521	12703.86546	10948.05352	11586.14958	12848.29173	11489.21174	13422.55971	11512.38129	11867.82975	12075.96555	11953.59825	11918.94026	12945.47561	13988.433	13307.38575	12304.55668	12739.45218	12157.59289	12620.36814	12844.61713	12567.41761	13129.68857	13079.50288	12258.84133	12735.61754	10914.15928	11733.78933	12531.85908	12218.30899	12875.72662	12837.22107	12206.9557	13450.92108	10977.20827	13136.19661	12588.89315	11062.33747	12116.0253	12878.56396	12626.11882	13720.40891	11483.72347	11489.37507	12374.73371	12814.34079	12123.37603	13151.09598	13910.23945	13027.6889	11940.84255	12443.13656	12739.52596	12019.32524	11605.6642	12455.3708	13040.31807	13421.87469	13261.2521
2700	3000	6159.28032	10669.65343	11615.34638	7870.99694	10501.32056	8776.47892	10694.40226	12504.666	8151.11244	6783.63854	10199.75233	9725.73507	9306.88875	6920.30548	9653.56834	10756.98552	11298.04819	7049.54078	6819.68443	10899.84321	11782.73043	8008.87538	9953.94085	9165.98721	10619.53068	12287.99804	9737.44141	8989.25128	8603.54374	10228.12612	12807.1042	8420.80016	4554.22262	12380.3626	8161.92247	8542.74785	8633.0674	11016.87007	9365.21264	9702.36923	9359.7646	9274.92977	9194.37188	9167.56723	8968.14482	8896.80977	9000.35034	8852.84857	9223.36708	8580.38808	9659.24239	8750.8773	8868.24144	7896.63767	8895.94379	8692.9309	9301.34916	9104.0727	8488.89749	9829.59985	8439.46166	8784.85152	9380.09171	9481.49554	8848.81674	8670.41514	8960.14886	8531.07141	8263.22314	8989.52555	8915.21571	9151.20362	9698.27179	9476.82832	9338.42567	9088.13761	9359.04785	9051.72547	9098.31913	8970.26952	8811.30883	9205.38879	9033.33191	8310.02137	9410.87022	8542.65129	8539.49687	8410.40844	9010.70235	8467.37535	9536.43585	9326.12129	8240.57317	9567.30765	8791.87138	8572.74549	9477.71176	9610.00438	8701.16312	8400.78264	8674.05511	8565.51148	8249.85556	8949.29545	9152.23787	9161.03524	11035.76125	12236.28129	12449.43746	10789.16492	10261.75798	11936.10585	11117.83264	11481.45964	11367.49846	10410.10438	12558.39511	10392.01294	12645.61421	11746.78504	10245.3979	10530.79005	11964.54837	11213.38965	12352.71502	11004.81147	10678.35625	10983.387	10805.02527	10959.25499	11721.21932	12802.02874	12278.16897	11201.72736	11788.33387	10937.23123	10557.32692	11281.13617	11575.51954	11872.63499	12080.57212	11811.95068	12302.0236	10572.57172	9796.71802	11669.36753	11526.26014	11550.36873	11506.59228	11457.17851	12004.92004	10120.56123	11877.09725	11392.61347	10305.9361	11447.30058	12268.79412	11421.49103	12808.45061	11037.3348	10550.17404	11150.93599	11658.74074	11141.21635	12448.52538	13022.59294	12315.26854	10885.83215	11384.93222	11746.50739	10786.93251	10438.34619	12060.22296	12034.86222	12445.02939	12486.06042
3000	3300	5969.7556	9957.25873	10826.52953	7218.03127	9204.90049	8837.07669	9628.81271	10917.77485	7978.30482	6288.78524	9314.91744	8785.22365	8824.80356	6656.98052	8697.2865	9733.84826	11770.53117	6650.01644	6464.47013	9333.22136	10646.07997	7251.70661	8909.62323	8400.18239	9410.85413	11227.55077	8796.43064	8376.95774	8683.90741	9892.95691	11384.11826	7936.6456	5878.35951	11559.9698	8169.32683	7556.72257	7747.9435	11315.10214	8938.35499	8855.18272	8600.02809	8506.12071	8134.50633	8318.34533	8009.48534	7930.40639	8530.95822	8371.12251	8449.99155	7751.65582	8285.47889	8051.80188	7784.77231	7165.0296	8212.57907	8239.74735	8321.99863	8981.84722	8048.32718	8371.3637	7881.50701	8098.80163	8376.10626	8679.95426	8228.39373	7940.61155	8282.41491	7840.3555	7865.81786	8436.36155	8998.96066	8092.15364	8974.29837	8718.84614	8111.71489	8236.60902	9285.31141	8246.33499	8363.95224	8076.07457	8240.98195	8495.00085	8103.99623	7648.75712	8386.1551	7773.83848	8484.75547	7361.57143	8056.8713	7519.73248	8676.89429	8651.96644	7519.34133	8958.58772	8327.05485	7804.63395	8507.81992	8727.15582	7920.26533	7738.46518	8102.51501	8073.28725	7622.51599	8560.45357	8426.08006	8619.50158	10684.94054	11385.18992	11363.94801	10047.14401	9318.25061	10853.79298	10094.32627	10252.68523	10748.12942	9977.62508	11707.88052	9266.0507	11094.31876	10835.98217	9107.02752	9479.12066	10792.57195	10198.50832	11394.23296	10499.95906	10154.63778	9798.02369	10032.70837	10135.09788	11233.90275	11751.24146	11448.57221	10455.56918	10698.98864	10171.63519	10942.45448	10471.78319	11196.37421	10654.0171	11257.7739	10746.47558	10792.59143	9856.73501	9474.95128	10523.84348	10492.76083	10488.36717	11154.6566	10428.05161	10976.27364	9379.12176	10811.92807	10485.38237	9948.79765	10365.66135	11366.07577	9630.9276	12134.87496	10073.05936	9712.53372	10637.49082	11151.47622	10260.65865	11464.90745	11859.6257	11010.75306	9943.04926	10674.99542	10987.5399	10338.67564	9913.16679	10582.43286	10863.68285	11732.36362	11592.46912
3300	3600	5525.65125	8660.30949	9589.02743	6664.84643	8350.8071	8308.7315	9091.36691	10040.64699	6697.23924	5378.91717	8242.96511	7661.01442	8064.49447	5691.75782	7876.78317	8829.37119	8294.81295	5991.18119	5874.70854	8301.2785	9947.96235	6709.67236	8200.58308	8163.35556	8687.12946	9788.1565	8200.00253	7635.64021	7413.9768	8877.65398	10341.19307	7345.90711	4372.16438	10597.24203	6937.799	7297.75458	7028.17487	10758.59267	8129.54269	8066.1327	8317.24885	7851.30343	7942.76703	7664.5102	7530.18106	7391.16444	8354.08456	7738.13048	7710.64471	7086.60088	7875.89628	7541.17462	7444.41113	6920.45725	7485.32438	7484.47843	7674.03662	8352.70755	7438.94334	8390.03428	6954.3762	7290.60123	7920.1958	7943.69347	7682.23294	7328.48444	7569.84171	7386.16629	7570.76873	7948.68116	7768.13393	7657.97783	7828.29791	8211.98215	7506.79816	7565.47909	8987.99553	7418.75506	7716.74823	7609.41203	7960.11584	7850.87061	7492.85301	7297.99796	7709.16532	7161.65256	7210.21389	6682.38619	7498.83961	6942.64723	7949.71407	7890.04552	6832.34053	8325.75149	7422.35027	7138.81244	7604.27295	7937.7747	7278.41057	7123.70264	7475.64472	7199.58	6958.08582	7591.92281	7725.11765	7456.44483	9901.65552	10036.0972	10809.75998	9369.64137	8900.75238	9867.36662	9610.40772	9753.33063	10670.45404	9137.22576	10243.72319	8771.67666	10355.97424	10407.58491	8395.17937	9493.36715	9969.11934	9005.64438	10192.27882	9732.43107	9483.88192	9613.1646	9543.54772	9502.06555	10802.61025	10912.84733	10704.94249	9930.74815	10234.39293	9563.97807	10282.94144	10246.81077	10117.98523	10101.519	10196.87408	10394.03976	10106.28721	9448.50284	8354.31873	9336.89347	9800.38189	9864.68395	10375.59283	9822.60631	10019.06821	8689.26433	10025.95722	9443.94284	7980.79457	9821.09711	10332.18597	9239.40159	11316.60496	9551.71465	8841.80619	10143.06303	10087.5384	9506.44662	9881.76351	10968.56656	10518.16681	9117.5941	9839.82969	9948.39973	9084.87519	9062.19826	9881.86677	9674.80016	11120.94622	10890.08552
